0,2.05153688685767,2.33460001916635,1.48045266437442,4.70506713931244,4.37377761186713,1.67698317925873,1.75895018539638,1.81159472283861,1.66596600332928
2.05153688685767,0,1.61558229643015,1.40308362836545,4.01776250414263,3.68255940871713,1.4015373915611,1.25383294222321,1.26257582490202,1.18382750403997
2.33460001916635,1.61558229643015,0,1.71255300492364,3.48740653416238,3.1400314514979,1.62907681663408,1.42285147431815,1.37519009590569,1.52243706313734
1.48045266437442,1.40308362836545,1.71255300492364,0,4.07246549507412,3.74219970736745,1.14139073498306,1.16446427724481,1.21253771613023,1.00753027860243
4.70506713931244,4.01776250414263,3.48740653416238,4.07246549507412,0,1.54496879812733,4.03090288817697,3.84510696271775,3.8091958946285,3.91322597612082
4.37377761186713,3.68255940871713,3.1400314514979,3.74219970736745,1.54496879812733,0,3.69689319690791,3.50938705699956,3.47267807771133,3.57993827721403
1.67698317925873,1.4015373915611,1.62907681663408,1.14139073498306,4.03090288817697,3.69689319690791,0,0.974638870536532,1.03657476497001,1.06913881578269
1.75895018539638,1.25383294222321,1.42285147431815,1.16446427724481,3.84510696271775,3.50938705699956,0.974638870536532,0,0.746282766200555,0.998160083515913
1.81159472283861,1.26257582490202,1.37519009590569,1.21253771613023,3.8091958946285,3.47267807771133,1.03657476497001,0.746282766200555,0,1.04022353611068
1.66596600332928,1.18382750403997,1.52243706313734,1.00753027860243,3.91322597612082,3.57993827721403,1.06913881578269,0.998160083515913,1.04022353611068,0
