"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"11",222.085104196995,170.47662921717,212.32009668449,296.126701770418,258.374381085796,221.157945270557,335.992498493243,256.796984369235,149.777391837599,51.2810999339776,0,257.486451874818,194.256097198821,96.0620983098732,108.692316144229,252.762088676431,231.101253623774,288.096533688424,348.606884318281,328.528183111528,272.130344292796,104.672307083898,148.16608412828,184.698267547958,62.7812939594278,83.284826219296,149.522906409912,122.206583743446,209.151009873976,284.625350497734
"12",152.902924624163,221.725390209922,462.745057454426,532.374768362169,442.66095794239,80.620206291775,576.095360024458,315.716642691602,230.784588414044,206.973090481351,257.486451874818,0,431.533198276247,183.943006090303,358.718533213781,504.388410147172,455.880952175614,516.395965949643,299.211158818128,573.233430597583,517.29011247698,337.056217923642,187.088859059572,441.496888320375,298.284663215143,244.381062572088,109.805640820486,306.55319793861,463.889257529987,531.945256863114
"13",339.312591665257,251.619524469685,187.561104629918,282.54892177357,122.754569920211,373.383008195801,301.538117658508,262.117333758647,229.53565642349,234.056951146273,194.256097198821,431.533198276247,0,247.692903968833,168.889216036116,88.8843438930331,46.0352764543474,294.906451535721,394.351819942445,282.339406907586,241.153908818433,208.011254922533,263.025913555813,133.711946966581,203.456121786558,265.614099744604,322.791274852271,135.137710447552,162.247729599082,241.877738317925
"14",126.371821193337,93.6719948454694,306.788688908504,392.184083188849,268.735670793867,130.913918443149,431.821932170729,197.989642311199,82.1921658530305,53.2416332407624,96.0620983098732,183.943006090303,247.692903968833,0,204.35445922048,323.052121031268,272.545898719356,383.869278408998,263.983894648448,423.788538553657,367.53598514833,199.015131141928,58.8614906236055,274.245688050927,156.049115486588,141.741975396517,76.9696394560936,125.671724088661,301.192502848619,379.523912778616
"15",329.467954501141,268.333406193148,104.614299934795,188.542680751489,275.300771956424,329.133012677607,227.472523983929,336.693314586891,245.291272633888,158.531937216898,108.692316144229,358.718533213781,168.889216036116,204.35445922048,0,188.055175066712,214.669912008886,183.373843872591,444.9742491207,219.873955950542,163.448489928398,41.2623233937104,252.911382641365,89.1276955500508,61.9811812039573,128.584381675889,254.564656513473,181.769463887667,106.001159443395,176.196989814195
"16",423.993474014962,338.105169479399,153.785571735364,232.213574103538,193.145778584074,452.408487171077,239.877551614134,350.27323814656,315.352103928456,299.607278298802,252.762088676431,504.388410147172,88.8843438930331,323.052121031268,188.055175066712,0,106.179077895457,251.984781230316,483.058038606278,217.866021539756,189.582061855008,229.024177564354,345.959062851366,112.290785945427,240.839509479979,308.894043001805,394.591399720706,220.91259820805,126.324809944173,184.566006609601
"17",351.033971682597,261.012779117259,229.584952549339,321.945066258027,87.3480832232494,392.520090282916,337.374403059204,252.276785257238,241.016602899436,266.302862056325,231.101253623774,455.880952175614,46.0352764543474,272.545898719356,214.669912008886,106.179077895457,0,336.268926773491,386.737299308984,316.918465615206,279.788232255567,253.376685122441,278.885629937502,176.553839943633,246.552012826226,306.389511996203,349.194632930286,150.651163969412,203.267968521982,278.737442780845
"18",510.141245409614,451.701234906976,107.442776013424,30.5612163481054,417.41503085034,501.378933422216,70.9606862144958,515.205359018365,428.593357648913,333.944132958719,288.096533688424,516.395965949643,294.906451535721,383.869278408998,183.373843872591,251.984781230316,336.268926773491,0,627.93861901982,83.0794680622137,65.0173690652092,185.849009665984,435.298175603073,161.554249090166,228.748971312859,272.098649122798,422.532591647873,358.901406455926,133.012274798385,77.0539704374936
"19",160.850804335441,178.235316319287,533.918365564628,629.656707420302,319.390150520195,226.677029746063,663.119607062014,134.595210961483,200.173605292531,316.540355562553,348.606884318281,299.211158818128,394.351819942445,263.983894648448,444.9742491207,483.058038606278,386.737299308984,627.93861901982,0,649.804052410483,596.981241863177,452.235633149849,205.177541230988,487.657656089361,411.347843434572,405.675882087824,279.672004607609,275.804985788444,519.225363816434,604.913446239015
"20",547.659903868793,479.301913868575,117.783491137248,53.2200878588084,403.203486502254,548.755259609113,23.7789453342688,527.849588644172,455.408230652742,378.241960505159,328.528183111528,573.233430597583,282.339406907586,423.788538553657,219.873955950542,217.866021539756,316.918465615206,83.0794680622137,649.804052410483,0,56.4919733416863,236.18933959872,469.466760714877,162.510783320433,276.234867696855,330.668473659165,472.825048879335,374.405568723075,130.676923027306,45.058034889619
"21",491.763983213012,424.85131342171,63.0954761054529,42.7166373740164,363.752251010408,492.26400166319,66.1520371505745,477.453950770503,401.057865882687,321.759396640616,272.130344292796,517.29011247698,241.153908818433,367.53598514833,163.448489928398,189.582061855008,279.788232255567,65.0173690652092,596.981241863177,56.4919733416863,0,180.272941806295,413.8893554933,112.798089180198,219.883186679589,275.542455999494,416.403847482687,322.553362245181,81.01947582592,17.5058003963253
"22",325.365257251603,274.025713938442,129.026291329659,197.382360538385,309.26636176496,316.013625800235,239.917442595633,352.54985821815,252.330183510362,148.203489196607,104.672307083898,337.056217923642,208.011254922533,199.015131141928,41.2623233937104,229.024177564354,253.376685122441,185.849009665984,452.235633149849,236.18933959872,180.272941806295,0,252.806721656017,126.236939552881,43.043681164608,96.8433572512232,238.054700777703,202.217079780809,137.363603575277,195.230185489626
"23",79.788393704544,41.1897955174326,351.700533392227,441.417777442731,256.20779503877,114.943372797769,479.262866990097,148.322418013987,43.7566584105764,111.462703161818,148.16608412828,187.088859059572,263.025913555813,58.8614906236055,252.911382641365,345.959062851366,278.885629937502,435.298175603073,205.177541230988,469.466760714877,413.8893554933,252.806721656017,0,313.74666166675,210.423001035732,200.602894816108,101.562340299474,128.855132746912,342.829302338136,424.630662248861
"24",393.246526556708,319.583759112166,54.1307129700541,151.703718624094,255.929046401515,404.045450994868,177.69142950897,365.520633063163,295.569717286707,235.943850127185,184.698267547958,441.496888320375,133.711946966581,274.245688050927,89.1276955500508,112.290785945427,176.553839943633,161.554249090166,487.657656089361,162.510783320433,112.798089180198,126.236939552881,313.74666166675,0,150.229153231786,217.673921174992,334.216215130752,212.004506463221,32.0153543080019,118.071878576214
"25",282.369558295646,233.163826962528,164.553372399963,239.422546779986,291.726673194391,273.788150475835,281.229229355566,316.15454614384,212.123208331934,105.206963466625,62.7812939594278,298.284663215143,203.456121786558,156.049115486588,61.9811812039573,240.839509479979,246.552012826226,228.748971312859,411.347843434572,276.234867696855,219.883186679589,43.043681164608,210.423001035732,150.229153231786,0,68.5388144552937,196.674054638332,171.233589277767,167.908723325412,234.001692478811
"26",260.035338888607,232.832345198883,225.860385763312,288.206745272774,340.727252646555,234.936013604192,332.274055848567,330.022109441167,216.294554627561,90.3352136001569,83.284826219296,244.381062572088,265.614099744604,141.741975396517,128.584381675889,308.894043001805,306.389511996203,272.098649122798,405.675882087824,330.668473659165,275.542455999494,96.8433572512232,200.602894816108,217.673921174992,68.5388144552937,0,154.589406744431,205.155576215373,232.87517755609,291.081189579531
"27",119.967595541456,142.527184247459,359.177911443765,435.426195123974,344.252923630389,80.3653942684558,477.784706063213,248.81367922437,142.291248042606,98.3514291222483,149.522906409912,109.805640820486,322.791274852271,76.9696394560936,254.564656513473,394.591399720706,349.194632930286,422.532591647873,279.672004607609,472.825048879335,416.403847482687,238.054700777703,101.562340299474,334.216215130752,196.674054638332,154.589406744431,0,202.496225301933,358.085694292446,430.141416906028
"28",204.1780406487,117.203175604274,259.79800046732,357.265890535378,145.437984858742,241.879582413782,388.510774839903,156.305150737822,94.5566060229837,134.817203264357,122.206583743446,306.55319793861,135.137710447552,125.671724088661,181.769463887667,220.91259820805,150.651163969412,358.901406455926,275.804985788444,374.405568723075,322.553362245181,202.217079780809,128.855132746912,212.004506463221,171.233589277767,205.155576215373,202.496225301933,0,243.730495167147,329.677384336202
"29",422.01869947611,350.088148092781,27.6489327020314,120.826547764664,284.968680240267,429.924863745178,145.679020735377,397.514008644042,326.102827329724,260.350029331786,209.151009873976,463.889257529987,162.247729599082,301.192502848619,106.001159443395,126.324809944173,203.267968521982,133.012274798385,519.225363816434,130.676923027306,81.01947582592,137.363603575277,342.829302338136,32.0153543080019,167.908723325412,232.87517755609,358.085694292446,243.730495167147,0,86.0947723890799
"30",502.989431695656,434.246365962923,72.9561631869938,50.2317824998872,363.896769720778,505.328250804162,60.1306428981465,483.592083637592,410.350748287534,334.728446236842,284.625350497734,531.945256863114,241.877738317925,379.523912778616,176.196989814195,184.566006609601,278.737442780845,77.0539704374936,604.913446239015,45.058034889619,17.5058003963253,195.230185489626,424.630662248861,118.071878576214,234.001692478811,291.081189579531,430.141416906028,329.677384336202,86.0947723890799,0
