"","1","2","3","4","5"
"1",0,0.0394441461576018,0.0406258182033243,0.0498452373700704,0.0902169571371433
"2",0.0394441461576018,0,0.0743765897589699,0.084031437052983,0.127017984683269
"3",0.0406258182033243,0.0743765897589699,0,0.0350269893600483,0.0586367443421882
"4",0.0498452373700704,0.084031437052983,0.0350269893600483,0,0.0922823327213691
"5",0.0902169571371433,0.127017984683269,0.0586367443421882,0.0922823327213691,0
