"","sit1","sit2","sit3","sit4","sit5","sit6","sit7","sit8","sit9","sit10","sit11","sit12","sit13","sit14","sit15","sit16","sit17","sit18","sit19","sit20","sit21","sit22","sit23","sit24","sit25","sit26","sit27","sit28","sit29","sit30","sit31","sit32","sit33","sit34","sit35","sit36","sit37","sit38","sit39","sit40","sit41","sit42","sit43","sit44","sit45","sit46","sit47","sit48","sit49","sit50","sit51","sit52","sit53","sit54","sit55","sit56","sit57","sit58","sit59","sit60","sit61","sit62","sit63","sit64","sit65","sit66","sit67","sit68","sit69","sit70","sit71","sit72","sit73","sit74","sit75","sit76","sit77","sit78","sit79","sit80","sit81","sit82","sit83","sit84","sit85","sit86","sit87","sit88","sit89","sit90","sit91","sit92","sit93","sit94","sit95","sit96","sit97","sit98","sit99","sit100","sit101","sit102","sit103"
"sit27",1.54363945866674,0.82498374128564,0.22990088223146,1.0163297480879,0.227513416881918,1.36562592477062,0.744388213485446,0.845003454407639,0.879943818650924,0.922438692720271,0.702813783209805,0.190638862735378,0.0586448530075166,0.218365357317083,0.516921488299439,0.980972363823819,0.361547930994257,0.062702693339419,0.197027762247283,0.740263329210269,0.194464193391875,4.26554567103627,0.867706417934953,1.24789197258957,0.63115846294587,0.531274088217633,0,0.768320777512757,1.06008591731373,0.577592235912603,0.287351874536175,0.41452547429301,0.930355586913286,0.300674374586483,0.745699085906898,0.809783151701424,2.01372651997012,0.462660288078717,1.61021716531238,1.32450657003007,1.14338236945531,0.903583967886336,0.675670156763296,1.93526688393409,1.23612431710228,0.312510214525519,1.53194714783721,1.0057126760941,0.71326385651494,0.873091877669135,0.328696532649911,1.07825966623372,1.29325416448989,0.287068531771512,1.35372742114117,0.365986418862653,0.695687014921649,0.117661583185746,0.182975902251659,1.19095779790108,0.936685662059596,0.373749639484367,0.942247714370301,0.607808029205471,1.28679840348202,2.12925020499639,0.274592699740209,0.243055394762544,1.70198305978854,0.264809037698168,0.927842753502616,0.648804530517432,1.94868657472925,0.798519421285123,1.40231238878272,0.278743101352175,0.353007191386571,1.29326427998379,0.76223446061912,0.460688154911209,0.217465997014406,1.47939425294077,1.10811759480176,1.01653444630937,1.03304134316638,0.801980054596949,0.736238824086208,0.508189247194174,0.288042117790462,0.526402799672087,1.47233671957388,0.923819877707431,1.50838695318419,0.983293866798313,1.03299611468568,1.06516718148703,1.20054309877047,0.226734912259631,0.496528696837507,1.1156318064165,1.41798854317468,1.92967561685554,0.591297645801932
"sit28",1.2283578536255,0.540086110047312,0.939387787850644,0.455541263565352,0.983824618378245,1.92995944282261,1.33536205897815,0.624530625529886,0.574115387979069,0.621414036007332,1.01250734081839,0.629624534405866,0.71215857168321,0.980408943717905,0.397762819917138,0.674364812992499,1.02882544131066,0.795771568996946,0.918885074791947,1.45401302576902,0.645598646078444,4.96723080144417,0.637621929634981,2.00058261730147,0.575590823629839,1.15811340584949,0.768320777512757,0,1.35640426211006,0.207717700399599,0.701556475845298,0.70267930321371,1.22799102271547,0.491368829696086,1.41110862289923,0.226537751166278,1.81196594975063,0.686317128264861,2.17302504619637,1.15436227921691,1.07679266912831,0.469485078145291,0.421251133068781,1.75724783771545,1.44063994118036,0.535436233591736,1.38293432072691,1.68752634713333,0.0769276158860434,1.59669058350742,0.452620991870875,1.80864377491961,1.33769978158219,1.04795383899919,1.17761866882247,1.13324327342179,0.408060693997732,0.789035674710763,0.89117441348232,1.48754191216529,1.69432247268534,0.403788637905453,0.177221008555468,0.791794245599506,1.08931377567922,1.94257111841877,0.788910201872351,0.75078768720615,1.58423187785285,0.892563596208632,0.461433311685127,0.399604555586456,1.70660704707969,1.41518271612081,1.76570016575276,0.489615768882104,0.826732108573851,1.09472857091656,1.39033578331837,0.622905789967633,0.867007312301873,1.20693080683366,1.49257880874391,1.3789514923362,0.850384625777847,1.38580305874081,0.462989621349273,0.621156476504379,0.600596518654797,0.530304187048169,1.28125423288679,1.60605674720888,1.33330519457168,0.957050269581981,1.05414508419098,0.598171853766377,1.00696028460271,0.893497510017119,0.996373285296664,1.02370327077659,0.944693432583313,2.40697852811536,0.610096534929863
"sit29",2.49592098167434,0.895061804268066,0.890856346266711,1.18341190501821,1.14680719651259,0.744947043602193,1.7073931615098,0.816624549248584,0.900757520767585,0.885928828327957,0.374976734234798,1.19741987858805,1.08203448720292,1.12299281456148,0.973263650931427,0.884340674544386,1.35118091724343,1.00118013901793,1.19692198520079,1.54011032680129,1.2143818277149,3.83800670487618,0.819184949694593,1.34685708186609,0.781795782396247,0.660740408665481,1.06008591731373,1.35640426211006,0,1.30449280306452,0.819375297579287,1.45563037240881,0.135916651270331,1.03149673350959,0.724551403309431,1.19511296168001,1.22551153994836,0.713797901017999,0.942005872682524,0.746176330432572,0.562527082822693,1.03643707547344,0.94452424305017,1.13512237559049,0.209857301646346,1.27555217038297,0.815070917857835,0.863052800837314,1.36319387526006,1.61017475640349,1.06599628072575,1.1008882063388,0.437782802802935,1.14935880842246,0.765080864163676,1.12679819789658,0.963226099966151,0.942464939747205,1.2028220731009,0.13648743038137,1.51450533036241,1.20412530490383,1.49842760815705,0.572869378179494,0.771920227366741,1.30447604981344,1.33460699006155,1.30079051880397,0.887404309501653,0.807424067055484,1.06975623714648,0.960332991503928,1.22212384533667,1.72852221365182,0.410410642101864,1.12020860424679,1.41304398491976,0.775314186937609,0.632196332391039,1.47294246445619,1.26134430812709,0.953616762271935,0.185639940875367,0.114029908757202,0.724635303371285,0.535122071193571,1.63498009923303,1.51546609815876,0.89940823774553,0.834595116556507,0.838762204443478,0.827395188071825,0.836274018816783,0.526183113286302,0.445829932599851,1.07972125333699,0.746152317486188,0.854622434245278,1.54310110414084,0.597600896596554,2.27522075587845,1.07466563210575,1.58422078745951
"sit30",1.20462257173646,0.598577799388698,0.767502424716883,0.609485944091875,0.78530927953866,1.81671826613571,1.12974568563339,0.671554667409282,0.645292930638816,0.696512086344051,0.939896828996207,0.425923525601,0.519751927845272,0.783616585872772,0.337680508669022,0.756712534932182,0.821690440833539,0.61221478055107,0.716416892955818,1.24717346481053,0.440669686300667,4.8154007131647,0.689699595876055,1.82199316376974,0.5546517270837,1.01362774103363,0.577592235912603,0.207717700399599,1.30449280306452,0,0.564541991096049,0.501682671001457,1.17065147317001,0.331020640624564,1.26162294097595,0.360946983061675,1.90524361380375,0.597644728341779,2.06253177576811,1.22332693403744,1.11265572316264,0.57608249330584,0.44062404743478,1.84343254981508,1.41619506622919,0.327812351556437,1.4534244455614,1.5360082428465,0.13956283123116,1.39016926694014,0.288908852312038,1.64023977080684,1.35344823644697,0.85009015493502,1.24915341190647,0.938346550174283,0.438955081847006,0.61470635784348,0.688103118599497,1.43971513830818,1.49262057607708,0.204553277929738,0.369832327602121,0.731867290378411,1.1634923089097,2.03372327507973,0.581194407308427,0.543193328132461,1.65108908077003,0.735458973935671,0.579828211700571,0.409026950595894,1.80885238775164,1.20875435983401,1.70626632023302,0.302110349913665,0.620148692502454,1.16943522817697,1.25113071379378,0.428266003741736,0.660995097663218,1.30658294513535,1.42135013876474,1.31022258032469,0.907012773669351,1.25860569141433,0.359905304648008,0.434007246577224,0.46091003216019,0.474394308995045,1.3604482976825,1.45369121124327,1.40959270793354,0.974107668622721,1.06364912289796,0.729191201172478,1.07625092530886,0.72849132673758,0.791988977459161,1.06408417819167,0.971781678152536,2.3236177916038,0.44041187609721
"sit31",1.6964895966583,0.581851190119317,0.288718580886681,0.820858554961868,0.476915350503085,1.25364071220952,1.02871689847216,0.584837616348495,0.633667130440888,0.670041979340629,0.446642145599692,0.381425773933361,0.285096665494557,0.458802987204538,0.337920595998666,0.724122046781901,0.644627831669209,0.249814888233599,0.476444723589911,0.989641706634652,0.400166298904478,4.26568030577281,0.606876222872011,1.32575438036887,0.370102866721966,0.456560662782802,0.287351874536175,0.701556475845298,0.819375297579287,0.564541991096049,0,0.640665130392716,0.684525428124055,0.238486625293704,0.70977704795124,0.660878782968639,1.72657072694112,0.176970759706791,1.49991412613547,1.03894329141865,0.856057943764428,0.686493986844587,0.46081396143729,1.64793661678526,0.977745777332911,0.456973156033474,1.24474111190824,0.986279131582776,0.671660596213167,1.11127957468096,0.27992455055969,1.11855407507235,1.01192666593343,0.519451992194901,1.06818754302432,0.565670954685681,0.484717359023966,0.194567370412919,0.467389431587128,0.954765767190491,1.133286483881,0.408355968976886,0.876761838684119,0.321349066454854,1.00326231802383,1.8419007664456,0.542739669559825,0.502571871294046,1.41488959322867,0.206640177067267,0.716079858364917,0.443013407443081,1.66280612000658,1.07864868806199,1.1936980956469,0.310876228884923,0.622228567107267,1.00970807502591,0.690311166650368,0.653588653141359,0.504486305357537,1.19906767844575,0.899539655057551,0.796176904079212,0.754195352543168,0.694082946517861,0.842461854646596,0.696173312903789,0.103711629450751,0.282385785206054,1.18657538323738,0.905084824836218,1.2218290318656,0.695998307259413,0.746628836067595,0.837116045542187,0.918166002192085,0.227476748469728,0.779645424724284,0.828871575135883,1.51433276513861,1.77645187030504,0.766413533751738
"sit32",1.14398968140277,1.01180920987961,0.637376022151115,1.09796946048633,0.485448429765212,1.77282968635228,0.637862707540429,1.06260716821099,1.06610632065858,1.11626318657118,1.0862663420362,0.259249260551843,0.378638643181577,0.498857024391818,0.681462653426496,1.17897276687485,0.404119638776431,0.477219183744834,0.394183512298445,0.809724377611228,0.241322774490578,4.59502237324473,1.08449161782699,1.54558284138524,0.877303985381492,0.942173751959579,0.41452547429301,0.70267930321371,1.45563037240881,0.501682671001457,0.640665130392716,0,1.32222171544936,0.482121056158827,1.13961593467907,0.852154755205017,2.29711064437842,0.78572271476298,2.01556046267735,1.60002273585474,1.44619140681133,1.03517187007688,0.841685621688233,2.22581885188791,1.61840951627106,0.221830967324004,1.82283669005845,1.38342827875908,0.627040529148493,0.953692969110754,0.469404954521707,1.41572411778069,1.63740270099911,0.542218688222878,1.62832903942924,0.638447237383181,0.851871783077317,0.527131512014063,0.366898974419771,1.58948411135391,1.10043250765465,0.371206628181604,0.838132773728462,0.944773862720101,1.55038250694049,2.42006860451497,0.178929412274148,0.183180900705743,2.0083282226072,0.678627491997014,1.04738427440251,0.807997201266078,2.21559895151582,0.721140593194831,1.81213243098289,0.386524502716011,0.155980006961623,1.55676400501956,1.1667679027992,0.0951418556176703,0.302290474861177,1.7218179733107,1.51708763716487,1.42142343816158,1.2862815660271,1.21316703520458,0.426230147622604,0.130817921049645,0.580587050636229,0.767071874021198,1.74602957028489,1.30391594514171,1.78919051544032,1.28932254410034,1.35794015469469,1.19834488933246,1.46105507343437,0.641188691746869,0.297265595074639,1.40810525927383,1.06417765357133,2.34289570435817,0.212831723431397
"sit33",2.36032760923588,0.784285974102732,0.770295033427388,1.07845900645261,1.02776207982692,0.807786232500835,1.5936565691773,0.710099559705073,0.795369554374853,0.785830693774332,0.239182177870235,1.06360115102226,0.950285399962972,1.0040539818928,0.841283482978872,0.791417878298591,1.23104052362662,0.872444056498775,1.07358088607333,1.44146915636452,1.08090120993441,3.91357563677894,0.715189808511556,1.32365707550327,0.65575809095248,0.564133809133336,0.930355586913286,1.22799102271547,0.135916651270331,1.17065147317001,0.684525428124055,1.32222171544936,0,0.895581394775386,0.669030910429427,1.07383484716424,1.27224703688437,0.57830941279598,1.02268627251283,0.726450664429828,0.525450322467858,0.928112754094272,0.820747180606149,1.18292276149956,0.312247661923225,1.14022613212077,0.832483462922753,0.845996353072575,1.23236583674965,1.51945248460514,0.93013756988007,1.07623626037222,0.472651419462821,1.03444472496823,0.749058615881995,1.01871098448002,0.840482865099822,0.812983626155704,1.07803839809744,0.272386890054405,1.43869492575075,1.06825033420541,1.37376705076805,0.440065270852911,0.740207272420634,1.36107591134851,1.20448025021846,1.16974885525692,0.932671279528507,0.682410358562329,0.96223581374851,0.834695592738009,1.25487262589272,1.61876364340542,0.538161136443044,0.984374649068308,1.2833032935331,0.744508509678479,0.579877817455769,1.33809071648663,1.13485383821306,0.935303345716408,0.274569279993149,0.162997218836407,0.648865270375833,0.490258876132164,1.49940638790015,1.38037019723431,0.763605225575905,0.702872063974635,0.837492772901827,0.798876354653259,0.843847104755959,0.452908783443658,0.391397465801153,0.985540537967884,0.699825907498305,0.73037536840715,1.41740190470618,0.549479662709047,2.14195651824723,1.18927070761458,1.4486841938829
"sit34",1.46790634718192,0.555891170900451,0.448068091456915,0.718757370988122,0.527986173080487,1.49164946402699,0.998634522331238,0.59365319236781,0.611618719025687,0.658736772283604,0.656943939152273,0.251106251897349,0.254277949152063,0.518922852338918,0.227442223726331,0.720381717943904,0.632618217956227,0.313309842451985,0.484899338040454,1.03555494039692,0.274250032747015,4.48629494137013,0.616213516074454,1.50954365685452,0.397100431846547,0.682609658539353,0.300674374586483,0.491368829696086,1.03149673350959,0.331020640624564,0.238486625293704,0.482121056158827,0.895581394775386,0,0.931086847360218,0.509350833947887,1.81705358513406,0.322910714251546,1.73804336963653,1.11981563100205,0.964211608529205,0.61478530011891,0.393217429811457,1.74471854481228,1.17138041615596,0.265993856167338,1.34125649566628,1.20605273271737,0.4495170314492,1.17112345452753,0.0422022420560179,1.31812707293951,1.16305146468474,0.587573457664843,1.14834703579963,0.662580776957737,0.410063069543162,0.298808314047202,0.463044726936136,1.16796381542992,1.23643853907082,0.173953985203764,0.668554454456461,0.479753315310657,1.07216379678582,1.93912186519948,0.447870056681242,0.402095750538139,1.52620747723685,0.405844848150832,0.636280231496099,0.362801333777316,1.73863615971818,1.06382221382643,1.41888460384402,0.0971292880670312,0.518652386103563,1.07859040268697,0.920272115928342,0.466905713616333,0.46716364603864,1.25010449131505,1.12705322391667,1.02014293372241,0.808882720488201,0.93009854215535,0.609167698700952,0.502776501129036,0.138080252462344,0.285999266419429,1.26653286781639,1.12387103391572,1.30867969834042,0.807927727392642,0.879489530402045,0.779209377390502,0.983078535496764,0.402910416989379,0.696807115691717,0.926015677701723,1.27648035234033,2.01317907438841,0.561109153893628
"sit35",2.28260393287118,1.18721816986462,0.516995360556345,1.47300490230378,0.676578563011519,0.645735762290792,1.12927598087969,1.14884056911177,1.22494544469994,1.24148079941457,0.620678854911433,0.935909416491958,0.798649923050327,0.656968883355277,1.0376337323735,1.27542108629682,0.857142949031961,0.68870886083908,0.761912882179741,0.88826778156753,0.940017473126745,3.55658976877723,1.16492348668692,0.68334043122345,0.978403743737989,0.254284449650303,0.745699085906898,1.41110862289923,0.724551403309431,1.26162294097595,0.70977704795124,1.13961593467907,0.669030910429427,0.931086847360218,0,1.35598603308606,1.94014602752561,0.772604438168184,0.881609450417267,1.36996429509894,1.1602564998685,1.32229408643346,1.1236427839143,1.85044888488905,0.93253128164479,1.05538426619329,1.49885055422219,0.276514546050693,1.37810472970919,0.927079556020422,0.972978200620539,0.44408989848711,1.14096926989346,0.640577868193822,1.39547532791258,0.568700834680291,1.14868071208289,0.662419679965689,0.78374835236553,0.797461808234159,0.800078894974488,1.07775378643635,1.58653830603302,0.769060039403693,1.36947523698189,2.02535513927912,0.968340342231448,0.9564678197631,1.60047608618138,0.526588724740901,1.35634905506895,1.11645000114477,1.92365818856318,1.12389559865841,0.870047202192572,0.971570730391073,1.02871592558217,1.37474534920813,0.0926860219656884,1.20049912591541,0.85302762598261,1.57428070296619,0.638135229859879,0.618636063809421,1.20432232514131,0.191872534198822,1.47937912758442,1.24815827780955,0.810693051207156,0.941896094403623,1.49416814864618,0.195881091748216,1.50590597300097,1.04149920609331,1.01820469446011,1.44179017081736,1.31021731750577,0.539759577139668,1.08663167576806,1.16843535010218,2.16241295046841,1.23937146923462,1.33308117936087
"sit36",1.45139891539027,0.328984433899408,0.934972092642561,0.24855608122783,1.03661496794803,1.8201884245439,1.46144029738228,0.415835896681124,0.355429397352412,0.400128943530495,0.878753328187785,0.71586965178244,0.760870882389754,1.02813778465841,0.322963259338961,0.450294718301519,1.12159277183361,0.82048438861921,0.987466664073076,1.53735341746395,0.736167363257636,4.8949814896256,0.425717145518392,1.98659522878408,0.422845879343242,1.10242006360273,0.809783151701424,0.226537751166278,1.19511296168001,0.360946983061675,0.660878782968639,0.852154755205017,1.07383484716424,0.509350833947887,1.35598603308606,0,1.58550717566431,0.589474636410535,2.05792588955062,0.930412610595974,0.863930782548926,0.243179934835181,0.255501686037085,1.53074225654237,1.257341730522,0.651947827703,1.15815403339055,1.63055917130718,0.285836150183869,1.67564288864508,0.482386151530409,1.77743906389483,1.13163905649881,1.0968238109187,0.95311284839176,1.17119420953693,0.234029577873521,0.797019855392018,0.963094157227413,1.3209334140112,1.74573390420631,0.498697092480213,0.310793854152039,0.656731990012678,0.864596469119739,1.71606770491259,0.90052468671799,0.857429252655563,1.35972830729308,0.866468657814778,0.235266510708611,0.249401658486763,1.4807460273092,1.53549586477759,1.60526821628224,0.549273424997233,0.952932699654009,0.869905910942276,1.32115091548181,0.78584109143275,0.954478438293174,0.980572502339882,1.34580714896238,1.23183224376327,0.631938087965249,1.30102854821034,0.680890093416049,0.794388686486616,0.574531597414501,0.418852464568763,1.05545201993279,1.55160990912537,1.1077722092509,0.755411563937261,0.855008127873308,0.376478157656115,0.783529449076208,0.879745739675296,1.13141186028588,0.809509024291574,1.15578381903523,2.26265668726743,0.79991146358278
"sit37",3.02324943506629,1.30813037535279,1.94226349421962,1.37946724470743,2.18655273951763,1.85809204226556,2.75304362765199,1.24277206127787,1.25999032479259,1.20873298364734,1.3939656129803,2.06205287323073,2.0043468650104,2.16516198012784,1.62139327241403,1.14885158796384,2.36934241122143,1.9740036898372,2.2007642178326,2.66544199007164,2.08476505304969,4.71878572524148,1.22234982316686,2.57042069121103,1.42016131395657,1.81796042915049,2.01372651997012,1.81196594975063,1.22551153994836,1.90524361380375,1.72657072694112,2.29711064437842,1.27224703688437,1.81705358513406,1.94014602752561,1.58550717566431,0,1.5513770556439,1.96566410044036,0.697246948749052,0.870998600709182,1.34352076691752,1.47405650814718,0.0905427415894564,1.03182836554799,2.076175027133,0.481875833952538,2.08627976330082,1.86806512474445,2.76135366064517,1.82770727439971,2.32549249980667,0.799595621191129,2.21413289391444,0.668810356101933,2.22656414096884,1.47074210853757,1.91491772356403,2.19351416208467,1.19542496673647,2.7032158439851,1.9381185096746,1.84658580534725,1.40955538321283,0.748039627088191,0.13153819030268,2.25127258495943,2.20698066944324,0.339673592749941,1.83849066218739,1.35061335808599,1.5077955147911,0.134235770460306,2.79746617728826,1.33134010092359,1.91100534263628,2.32762387201013,0.741756263519196,1.84960264098787,2.2670434319416,2.23006125784726,0.605260836333162,1.36601107005613,1.33851448865148,1.01202276143884,1.75588168844009,2.25698636150155,2.29342103080834,1.74353866915365,1.53105701393087,0.551237233846583,2.05289492527247,0.508542363531903,1.030728588271,0.992250583099585,1.22237810676172,0.83732890610967,1.8854124554071,2.49783617864536,0.898651441608668,2.69755064477004,1.8543203926295,2.32790775633007
"sit38",1.78213260797658,0.435844490592192,0.442979041966926,0.704679722295291,0.652083425110376,1.24446325707993,1.20549169951884,0.423740692464722,0.483053155427836,0.513410003053894,0.343168621858234,0.530785922268811,0.454236256739175,0.633214374610658,0.288880898344458,0.563020614024353,0.821455175110752,0.426776293768398,0.653376563163503,1.1612330420446,0.551876818848885,4.30578636246682,0.444737140227404,1.42692793433338,0.218028020311143,0.522581174726206,0.462660288078717,0.686317128264861,0.713797901017999,0.597644728341779,0.176970759706791,0.78572271476298,0.57830941279598,0.322910714251546,0.772604438168184,0.589474636410535,1.5513770556439,0,1.48688462100377,0.862220147741671,0.681871612913263,0.558444142986173,0.35105368440751,1.47352787246653,0.848480277045683,0.581989954765053,1.06975681550674,1.04452040225538,0.675605214405216,1.27934821669876,0.354299480161867,1.20516961652937,0.852261047244864,0.691746735670689,0.891458479474291,0.730603352197528,0.376099439359183,0.370719808013566,0.643894955297872,0.850147920870158,1.28781064882995,0.492352381995736,0.85099303695094,0.159258673419661,0.826303785798594,1.66774553671058,0.707430948085909,0.665041160888028,1.24282043266109,0.344529577615645,0.591139012203226,0.344702821193958,1.48624926584885,1.25559349864624,1.11008567890121,0.416935333841611,0.786015183282483,0.832748148538298,0.732714449021265,0.783876485740623,0.678686088515401,1.02263821904584,0.823727956135918,0.712933767141578,0.578672295628117,0.712043496614882,0.921189563319992,0.822332905983452,0.205156040011476,0.170837022218593,1.00994230295388,0.967010784100691,1.04572675694732,0.521712510077423,0.578106108785321,0.695648650813791,0.741362819384566,0.379666251540595,0.949666338666909,0.65301996717636,1.56894373678321,1.72878012083903,0.883578632444741
"sit39",3.15384282974604,1.79681101130229,1.38102778764028,2.09500248010397,1.55814368730735,0.246664847744374,1.96761878405484,1.72787273982167,1.81336134875393,1.80706211390184,1.18071746696366,1.79624561609061,1.65833867906684,1.53857342592865,1.77575623791483,1.81410351212162,1.73434470548749,1.54961405986512,1.64333967641875,1.68168471540444,1.80354816202303,2.89600947178791,1.73474563706421,0.96629543340914,1.63639273640078,1.08035800386992,1.61021716531238,2.17302504619637,0.942005872682524,2.06253177576811,1.49991412613547,2.01556046267735,1.02268627251283,1.73804336963653,0.881609450417267,2.05792588955062,1.96566410044036,1.48688462100377,0,1.66387307334217,1.49858563867523,1.94210187291047,1.80308495375896,1.87998179482332,1.02969208403522,1.90955577507073,1.67249973353846,0.69266076091593,2.15798124354159,1.67035173597536,1.77974623035683,0.829181604201118,1.30955589295199,1.52041322018562,1.67801066984535,1.44299212743312,1.82579946033109,1.51243725880362,1.66469573113665,0.872109799271264,1.47263117203127,1.90312897703496,2.3369583300977,1.40139122398894,1.69998702984497,1.99899563493289,1.84756278546971,1.83307612824378,1.66801963811605,1.36238760293446,1.97686351943019,1.80912951993577,2.00913153829353,1.94473233508733,0.643238366660498,1.79945500097007,1.90973989447193,1.70256106928743,0.848960839895225,2.07053221992139,1.73401795283954,1.86284614023345,0.757959318746451,0.861039357538558,1.66487778778958,0.813323765647803,2.32734398470842,2.11814206215446,1.60277782370109,1.64901760322972,1.72816743824378,0.753748138953891,1.71089680134937,1.46636870619465,1.38776364114476,2.00804640626536,1.68386073120094,1.38899835337639,1.96515620787652,1.5374777216753,3.00827631845561,0.413208745896811,2.20151188116924
"sit40",2.38179776800611,0.625564900484457,1.27419256620825,0.766473544261414,1.50828596155108,1.48606351777193,2.06765822420772,0.55281299871727,0.583090245253053,0.533855263682344,0.764700222162551,1.36535953030102,1.31182532525145,1.48793584365202,0.926615101007119,0.480184710201878,1.68356962996554,1.28837576297514,1.51529680927891,2.00326935423063,1.38814404568602,4.54860969872507,0.533859729203992,2.04295418308764,0.72292540836882,1.19939345213648,1.32450657003007,1.15436227921691,0.746176330432572,1.22332693403744,1.03894329141865,1.60002273585474,0.726450664429828,1.11981563100205,1.36996429509894,0.930412610595974,0.697246948749052,0.862220147741671,1.66387307334217,0,0.210293313365459,0.689067023219009,0.785286811673581,0.626609959772245,0.636656660019668,1.3793090356755,0.230211532791721,1.57049235171273,1.20202941343111,2.10935491388101,1.13065156373031,1.79611265410348,0.366502391828397,1.5412933256527,0.0292480293303628,1.56400893327505,0.784677042441568,1.23082750918542,1.50611259048815,0.792190884980828,2.07725124975513,1.24300203778776,1.22003861898631,0.730229300442009,0.069880794790379,0.820388717951903,1.55573780713456,1.51116513454576,0.43015229208514,1.16950279486388,0.704778979162784,0.818446284466225,0.624238518427755,2.11641598873846,1.04394217099396,1.21380521363627,1.63153929353554,0.0664228355402965,1.28744156520952,1.57145299672087,1.5392134425814,0.209010901264122,0.928074510741074,0.8525365045382,0.318046263661319,1.20670646005227,1.58061458528018,1.59897332821896,1.04910642295207,0.833816798030254,0.147955289197801,1.51899967457604,0.189330457053031,0.353853474141674,0.352204435260701,0.608931023422795,0.147824766019493,1.21428711007202,1.80321603022229,0.215464718278385,2.07915067903517,1.70380187043982,1.63654929857703
"sit41",2.30102960955023,0.537060732828055,1.07647318065055,0.751461797998744,1.31678930085816,1.30746733508396,1.88208215743384,0.452343949208153,0.509390467496843,0.469300565041095,0.555032931170778,1.20180241064639,1.13593757148271,1.29571425668557,0.79282487327291,0.433920940364799,1.49834410522222,1.10302359949196,1.32976565121923,1.80410867882441,1.22405343358454,4.39258877388336,0.439454813679277,1.83493732107106,0.575924517772047,0.989886674993252,1.14338236945531,1.07679266912831,0.562527082822693,1.11265572316264,0.856057943764428,1.44619140681133,0.525450322467858,0.964211608529205,1.1602564998685,0.863930782548926,0.870998600709182,0.681871612913263,1.49858563867523,0.210293313365459,0,0.638610121192158,0.673651660949067,0.791885092824341,0.493986838219246,1.22894403239081,0.389197285526223,1.364961928556,1.11353644768514,1.90700512820127,0.980561709094134,1.5884335628347,0.278226596509188,1.3464651647958,0.236998727625954,1.36442323004994,0.679204788382472,1.04392796042021,1.32263810986618,0.630312874337172,1.86970624311109,1.10285814636896,1.16994151907266,0.538675401099782,0.214796886703083,0.985949445573916,1.38651973245455,1.34302934884823,0.563046761034565,0.972013738518622,0.663050423671743,0.704072203081146,0.814443967232385,1.92725241559987,0.902655157842902,1.0606025611945,1.46410044695092,0.219212832042378,1.0784146475198,1.42664851263294,1.36018611889369,0.414703619259401,0.747860154212416,0.662234565711648,0.2393300494658,0.999159874533887,1.47252551553131,1.45799390165024,0.878438822845969,0.682052658253123,0.345921921389515,1.31169829740254,0.372067097127446,0.160165935142551,0.142078731911469,0.609654537858494,0.185457261770573,1.01801431298577,1.63094217653898,0.0562742895705897,2.01889455659322,1.57663788344888,1.50333442453748
"sit42",1.69356455656691,0.145391042490943,0.975165988439814,0.154628597083666,1.12830453252104,1.71349332790103,1.61004494454546,0.219961646231955,0.138079952871615,0.169640926385355,0.769493139679533,0.855648524946949,0.864960807387172,1.11535939622409,0.388305436435178,0.210762770668281,1.24737504809706,0.897638194603296,1.09620308852702,1.64383826968955,0.878070267186821,4.81337309540828,0.219838412786587,1.98497220435517,0.344294296478172,1.07758971088445,0.903583967886336,0.469485078145291,1.03643707547344,0.57608249330584,0.686493986844587,1.03517187007688,0.928112754094272,0.61478530011891,1.32229408643346,0.243179934835181,1.34352076691752,0.558444142986173,1.94210187291047,0.689067023219009,0.638610121192158,0,0.229283547958892,1.28785401316805,1.06819052308128,0.819795858549196,0.915799815340692,1.5878580712969,0.524721058505642,1.77534493511357,0.602382186293001,1.76047245577213,0.913211632456798,1.18218231844486,0.711141150772522,1.24294056590991,0.208049249039301,0.859599455860495,1.07602349285995,1.15267303942106,1.81659257078149,0.665159896038814,0.534685619767058,0.564123473445898,0.622484141807401,1.47382812969412,1.0510845629357,1.00575206750759,1.11753914485504,0.888361449046918,0.0351180560629366,0.25477975070503,1.24065770165072,1.67750971739925,1.44057865907317,0.683553755427707,1.11372164319761,0.627679709505387,1.27247743797114,0.981216255822408,1.08181347776234,0.739244745335481,1.20250290310709,1.09076043536306,0.400769658671606,1.2348147198575,0.916551436767441,0.997044978596263,0.627579801602181,0.404895128834076,0.812377599569681,1.51348149861267,0.864846592126882,0.55044628728459,0.651167829278118,0.165377403824907,0.543102210674054,0.913824252851034,1.29461899771705,0.582822156052395,1.39160819422307,2.11108953898399,1.01443608428546
