"","1","2","3","4","5","6","7","8","9","10","11","12","13","14"
"1",0,0.58527437029915,3.95630555371209,4.37899515747951,4.36290778337583,2.04043665622704,4.10142327020499,3.79175139902247,4.16246401935696,3.72510889371073,1.62533355710149,2.11047679625272,3.90146048760116,1.99367832349172
"2",0.58527437029915,0,4.09442438075733,4.94452551278105,4.92805088136177,2.27153683722492,4.26889573987197,4.34706653369885,4.71959186626084,4.2867703279083,1.69764511660588,2.33721641207924,4.03146258937399,2.22736406674481
"3",3.95630555371209,4.09442438075733,0,4.46557584080248,4.44622255144959,1.94136277497714,0.266679405048657,3.91610266150324,4.14874800915916,4.01177543793357,2.39694431916396,1.87105489493278,0.0820199424070619,1.98791605502554
"4",4.37899515747951,4.94452551278105,4.46557584080248,0,0.0201542648392988,3.73226454044012,4.33446148824881,0.648816851354174,0.31964210910861,0.664410820925204,4.32014636103844,3.73723046561241,4.49416090808709,3.73155345664032
"5",4.36290778337583,4.92805088136177,4.44622255144959,0.0201542648392988,0,3.71237460461119,4.31543288570335,0.629251317775809,0.299743199809245,0.646609248628819,4.30072262134945,3.71728254587432,4.47471371868424,3.71170615081663
"6",2.04043665622704,2.27153683722492,1.94136277497714,3.73226454044012,3.71237460461119,0,2.06708986717118,3.08576445405402,3.42988475247951,3.10840423274044,0.729794616632013,0.0706346194712837,1.89460383887075,0.0469640939785998
"7",4.10142327020499,4.26889573987197,0.266679405048657,4.33446148824881,4.31543288570335,2.06708986717118,0,3.80579741921656,4.02043786871312,3.9092577155417,2.57613616350416,1.99647460780011,0.347535198133185,2.11404772311287
"8",3.79175139902247,4.34706653369885,3.91610266150324,0.648816851354174,0.629251317775809,3.08576445405402,3.80579741921656,0,0.374095819320762,0.159467998884547,3.67169390936163,3.09200489021937,3.93836908603886,3.08435725191428
"9",4.16246401935696,4.71959186626084,4.14874800915916,0.31964210910861,0.299743199809245,3.42988475247951,4.02043786871312,0.374095819320762,0,0.449101748402723,4.0309137205357,3.43286810573913,4.17662875840455,3.43055985436048
"10",3.72510889371073,4.2867703279083,4.01177543793357,0.664410820925204,0.646609248628819,3.10840423274044,3.9092577155417,0.159467998884547,0.449101748402723,0,3.67317505680832,3.11821084714344,4.03147754447905,3.10460349292458
"11",1.62533355710149,1.69764511660588,2.39694431916396,4.32014636103844,4.30072262134945,0.729794616632013,2.57613616350416,3.67169390936163,4.0309137205357,3.67317505680832,0,0.773469653767255,2.33382502111847,0.701650152022513
"12",2.11047679625272,2.33721641207924,1.87105489493278,3.73723046561241,3.71728254587432,0.0706346194712837,1.99647460780011,3.09200489021937,3.43286810573913,3.11821084714344,0.773469653767255,0,1.82458438608408,0.117576715487369
"13",3.90146048760116,4.03146258937399,0.0820199424070619,4.49416090808709,4.47471371868424,1.89460383887075,0.347535198133185,3.93836908603886,4.17662875840455,4.03147754447905,2.33382502111847,1.82458438608408,0,1.94091423964823
"14",1.99367832349172,2.22736406674481,1.98791605502554,3.73155345664032,3.71170615081663,0.0469640939785998,2.11404772311287,3.08435725191428,3.43055985436048,3.10460349292458,0.701650152022513,0.117576715487369,1.94091423964823,0
