0,3.22030372890948,3.652813795346,3.14542484192912,3.0984622544097,3.02238347615683,3.46935820553336,3.5269279530892,3.17265157439592,3.14653870140606,2.76858427495817,3.57560972120159,2.8205412905627,3.66739427747742,2.26408014618878
3.22030372890948,0,3.8491664736493,3.36467355031445,3.27605589909373,2.99821690146165,3.65017942741657,3.07735436293988,2.48479103586753,3.43621462939131,3.00136160883114,3.77299385324358,3.24184981196721,3.25524392028819,2.67622874939185
3.652813795346,3.8491664736493,0,3.02659997808834,3.35944751618498,3.77933137801075,3.40732143014411,4.12372070914244,3.78534492137274,3.57231229635555,3.28000520320733,2.27585522521878,3.60380514841893,4.24858584980301,3.20875825424709
3.14542484192912,3.36467355031445,3.02659997808834,0,2.9936181480308,3.29557276839844,3.17008772245521,3.61173519137304,3.28663652777363,3.10331989681772,2.70445733905746,2.93389240373629,3.1452604947727,3.7391462579418,2.68723283464741
3.0984622544097,3.27605589909373,3.35944751618498,2.9936181480308,0,3.19378911854076,2.91656009079855,3.62893344964269,3.25268805088922,2.83432178242906,2.93430225706101,3.29136502527281,2.91302363389652,3.74860100286993,2.70834114043956
3.02238347615683,2.99821690146165,3.77933137801075,3.29557276839844,3.19378911854076,0,3.57263059015945,3.39516751152905,2.99896734378416,3.33865343700265,2.9277805802768,3.70339382125455,3.11131077348955,3.55345135291947,2.44630046763923
3.46935820553336,3.65017942741657,3.40732143014411,3.17008772245521,2.91656009079855,3.57263059015945,0,3.97787030480869,3.61379727219459,3.2976976539439,3.23351951625103,3.34565472693135,3.33703738346709,4.09916562200498,3.05955865080469
3.5269279530892,3.07735436293988,4.12372070914244,3.61173519137304,3.62893344964269,3.39516751152905,3.97787030480869,0,2.61820199653454,3.76172189695158,3.19347251488169,4.04536277899428,3.59513469017761,3.23817093615211,2.94981947061751
3.17265157439592,2.48479103586753,3.78534492137274,3.28663652777363,3.25268805088922,2.99896734378416,3.61379727219459,2.61820199653454,0,3.39865058260847,2.89475402802732,3.70804350352038,3.21866891503481,2.94457425510633,2.61083010315556
3.14653870140606,3.43621462939131,3.57231229635555,3.10331989681772,2.83432178242906,3.33865343700265,3.2976976539439,3.76172189695158,3.39865058260847,0,2.99625965658374,3.49766631612922,2.95820786123604,3.88644545864416,2.78784998991189
2.76858427495817,3.00136160883114,3.28000520320733,2.70445733905746,2.93430225706101,2.9277805802768,3.23351951625103,3.19347251488169,2.89475402802732,2.99625965658374,0,3.19737870166676,2.90731955469663,3.33060912670394,2.2156250410471
3.57560972120159,3.77299385324358,2.27585522521878,2.93389240373629,3.29136502527281,3.70339382125455,3.34565472693135,4.04536277899428,3.70804350352038,3.49766631612922,3.19737870166676,0,3.53000775432684,4.17039015532789,3.1302853565111
2.8205412905627,3.24184981196721,3.60380514841893,3.1452604947727,2.91302363389652,3.11131077348955,3.33703738346709,3.59513469017761,3.21866891503481,2.95820786123604,2.90731955469663,3.53000775432684,0,3.72067556841804,2.57997743556103
3.66739427747742,3.25524392028819,4.24858584980301,3.7391462579418,3.74860100286993,3.55345135291947,4.09916562200498,3.23817093615211,2.94457425510633,3.88644545864416,3.33060912670394,4.17039015532789,3.72067556841804,0,3.10566200418639
2.26408014618878,2.67622874939185,3.20875825424709,2.68723283464741,2.70834114043956,2.44630046763923,3.05955865080469,2.94981947061751,2.61083010315556,2.78784998991189,2.2156250410471,3.1302853565111,2.57997743556103,3.10566200418639,0
