"","1","2","3","4"
"1",0,5581.54696498625,5489.7894994213,6068.31379006954
"2",5581.54696498625,0,3006.37128855568,3378.90337276586
"3",5489.7894994213,3006.37128855568,0,622.407095101052
"4",6068.31379006954,3378.90337276586,622.407095101052,0
