"","1","2","3","4","5","6"
"1",0,730.16592343979,721.325705952055,462.14475385261,836.286402553203,599.979063088236
"2",730.16592343979,0,116.95950497675,679.640631192902,433.01000342777,378.344992756042
"3",721.325705952055,116.95950497675,0,743.749261418122,317.261526847069,469.802439420773
"4",462.14475385261,679.640631192902,743.749261418122,0,998.604883750175,336.44972364602
"5",836.286402553203,433.01000342777,317.261526847069,998.604883750175,0,770.185735841339
"6",599.979063088236,378.344992756042,469.802439420773,336.44972364602,770.185735841339,0
