0,68.5631784846199,66.4664032329372,68.2970019526183,60.8022319505423,64.708609538582,68.6227280156987,54.8777102835544,66.8785819789606,64.4485404856561,71.5679174437589,64.2963703068049
68.5631784846199,0,72.909376751217,75.7353996215034,68.4173720217691,72.2988216472956,76.2127114558431,62.6333310022338,74.4773928007491,70.8985692126681,79.1843089577635,70.8306229966431
66.4664032329372,72.909376751217,0,66.8561115350175,60.3812223298744,64.137398188395,68.0487202572819,55.2668194938108,66.3560357551819,57.3453864123855,71.148161724423,57.5483898736141
68.2970019526183,75.7353996215034,66.8561115350175,0,60.1370644287986,64.8101610074206,69.0934248850604,55.9966585763904,67.3594569845164,64.8092234956378,72.0022602847089,64.4961299574451
60.8022319505423,68.4173720217691,60.3812223298744,60.1370644287986,0,56.4736889749003,60.7931941628684,47.9021929164894,59.0470211365548,58.328947359265,63.6351000747054,58.0233513414676
64.708609538582,72.2988216472956,64.137398188395,64.8101610074206,56.4736889749003,0,63.5024429976675,51.5928831489844,61.7834899978436,62.0602650913291,66.218776740878,61.6686260099505
68.6227280156987,76.2127114558431,68.0487202572819,69.0934248850604,60.7931941628684,63.5024429976675,0,55.4170985165437,62.8834924833076,65.9620807415824,68.9066711164129,65.6218583411537
54.8777102835544,62.6333310022338,55.2668194938108,55.9966585763904,47.9021929164894,51.5928831489844,55.4170985165437,0,53.6553667675062,53.2192018384163,58.3267424288129,52.9487554949488
66.8785819789606,74.4773928007491,66.3560357551819,67.3594569845164,59.0470211365548,61.7834899978436,62.8834924833076,53.6553667675062,0,64.2720234385055,67.2996789984312,63.9344743892882
64.4485404856561,70.8985692126681,57.3453864123855,64.8092234956378,58.328947359265,62.0602650913291,65.9620807415824,53.2192018384163,64.2720234385055,0,69.0710506775651,55.1770514885267
71.5679174437589,79.1843089577635,71.148161724423,72.0022602847089,63.6351000747054,66.218776740878,68.9066711164129,58.3267424288129,67.2996789984312,69.0710506775651,0,68.7331002142089
64.2963703068049,70.8306229966431,57.5483898736141,64.4961299574451,58.0233513414676,61.6686260099505,65.6218583411537,52.9487554949488,63.9344743892882,55.1770514885267,68.7331002142089,0
