"","1","2","3","4"
"1",0,1356.83782713814,584.819972464555,1261.77542533323
"2",1356.83782713814,0,1668.48194111192,2403.24952556042
"3",584.819972464555,1668.48194111192,0,1591.65994555742
"4",1261.77542533323,2403.24952556042,1591.65994555742,0
