"","1","2","3","4","5"
"1",0,0.589324649153587,0.104365559453299,0.115276580448938,0.283621243915185
"2",0.589324649153587,0,0.500479310361575,0.65091091410423,0.359265882181991
"3",0.104365559453299,0.500479310361575,0,0.21037114821192,0.179375862367259
"4",0.115276580448938,0.65091091410423,0.21037114821192,0,0.383236793640694
"5",0.283621243915185,0.359265882181991,0.179375862367259,0.383236793640694,0
