0,184.987545443175,199.790395729446,236.23300616926,223.400011176351,181.376311527856,212.382865862341,231.431711929659,200.412470309095,258.409368266866,224.522416168491,174.079782502565,204.273314460547,255.993519805231,230.893487350111
184.987545443175,0,198.555731304276,215.207748079055,199.414998439077,192.588891129613,184.310619495894,209.504733936398,185.0711592305,239.688157782046,203.752881654084,166.01123077138,162.205123917587,237.227537321585,210.177348798351
199.790395729446,198.555731304276,0,232.600219765875,216.083097572344,217.641144464807,222.333702445622,225.119934318053,188.44282279968,256.642089789726,231.525822960127,202.379704055476,211.102596736913,255.176533995785,221.014399634205
236.23300616926,215.207748079055,232.600219765875,0,207.026430145113,240.585444427887,215.868806714189,184.716570223789,226.981496387328,217.610754942663,208.782150367345,229.145268255136,215.109965311739,215.031313745611,193.728557319358
223.400011176351,199.414998439077,216.083097572344,207.026430145113,0,230.912938371638,209.899343893335,189.134336271264,205.990074214018,239.545561168803,216.129210657191,215.432907508058,197.649027023215,237.921382188311,188.59327629798
181.376311527856,192.588891129613,217.641144464807,240.585444427887,230.912938371638,0,212.70097606359,237.290782604274,215.079063738377,261.252839525517,224.314920578632,185.07232880162,209.769936697687,258.48728132652,237.799527025597
212.382865862341,184.310619495894,222.333702445622,215.868806714189,209.899343893335,212.70097606359,0,213.823455724279,213.432034261417,239.627448792775,190.063890762532,201.833609788093,182.088813239908,236.46872673843,217.474021552247
231.431711929659,209.504733936398,225.119934318053,184.716570223789,189.134336271264,237.290782604274,213.823455724279,0,218.752740906828,228.76754388162,213.064737409756,224.132313051684,208.732722855273,227.209033881112,168.113759986067
200.412470309095,185.0711592305,188.44282279968,226.981496387328,205.990074214018,215.079063738377,213.432034261417,218.752740906828,0,252.290055560629,224.703535069731,194.3104272059,197.822417628805,250.557142474103,215.899730283723
258.409368266866,239.688157782046,256.642089789726,217.610754942663,239.545561168803,261.252839525517,239.627448792775,228.76754388162,252.290055560629,0,227.767804773837,252.068172271824,241.664181805364,169.454275000856,229.713289972264
224.522416168491,203.752881654084,231.525822960127,208.782150367345,216.129210657191,224.314920578632,190.063890762532,213.064737409756,224.703535069731,227.767804773837,0,216.96875053745,204.611974791139,223.627127247485,217.861975600347
174.079782502565,166.01123077138,202.379704055476,229.145268255136,215.432907508058,185.07232880162,201.833609788093,224.132313051684,194.3104272059,252.068172271824,216.96875053745,0,191.167639131421,249.606096164175,224.10735047414
204.273314460547,162.205123917587,211.102596736913,215.109965311739,197.649027023215,209.769936697687,182.088813239908,208.732722855273,197.822417628805,241.664181805364,204.611974791139,191.167639131421,0,239.142872299333,210.844005948053
255.993519805231,237.227537321585,255.176533995785,215.031313745611,237.921382188311,258.48728132652,236.46872673843,227.209033881112,250.557142474103,169.454275000856,223.627127247485,249.606096164175,239.142872299333,0,228.93551740892
230.893487350111,210.177348798351,221.014399634205,193.728557319358,188.59327629798,237.799527025597,217.474021552247,168.113759986067,215.899730283723,229.713289972264,217.861975600347,224.10735047414,210.844005948053,228.93551740892,0
