"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"1",0,10.7800033107312,29.3424972109159,24.1354821331029,3.6398410400172,8.19781839566487,15.2936899637841,9.38978330127084,7.25480382973405,18.9068318650637,12.245687111262,30.7332212629982,18.3482159760292,11.7044366469849,15.003669392304,16.3364266302976,17.9138277840632,47.8250200595607,45.5848307363901,66.4077066263281,15.8847655854062,11.0002104389657,10.9449690571406,16.1321589809191,20.7297710631546,11.6536869602691,4.17678040986855,9.4029947297689,26.911651976542,4.8545228489784
"2",10.7800033107312,0,27.318921135182,19.421993030722,12.6345661162977,7.24826315237684,25.8646809947657,4.33249639420314,4.33901435383835,12.9499512275128,23.0005247449055,28.3320975829643,11.8277543276377,6.96002439029031,6.83953029961306,23.2741705102123,24.0623355123079,40.3014848257201,37.39565985261,58.8310401512846,5.52889512009986,1.03694069813467,17.8402842045844,20.6617261750685,19.6069035020525,11.7403261484603,7.69844096278582,20.1735099467143,17.250964864697,15.5940560370555
"3",29.3424972109159,27.318921135182,0,9.34130678405474,32.9816156533369,22.2968873823031,40.302340572214,31.1388645022307,29.611281740282,15.2301714925334,36.5328530646653,1.6013432518828,16.541004525048,20.5138039675084,21.3213755288427,45.6330332511773,47.2562872691616,25.7471542402453,26.2065952528654,42.287428529341,25.2429732732802,26.2974851303797,40.2862566425464,45.2044803811348,8.61324802468849,17.781678339756,30.5475057558367,33.4489681937062,22.9532571330996,32.067948580045
"4",24.1354821331029,19.421993030722,9.34130678405474,0,27.6593582756808,16.1109752827935,37.4867657591568,23.5844932824448,22.4853347845486,6.52473831561485,33.7578897265944,9.78357132588767,7.76521316814176,13.2898297998588,12.8353929462262,40.2793052010725,41.6181542251618,24.5571761912398,23.3299944566808,42.8336721420222,16.4255190599876,18.3862725678942,34.7199150715571,38.9663018739935,7.43017435453437,12.8987685882843,24.2157939877726,30.4783573176099,13.9706715761551,27.8867980499948
"5",3.6398410400172,12.6345661162977,32.9816156533369,27.6593582756808,0,11.5960836399046,13.4011420000532,10.0159715944487,8.45897732312301,22.2349141827229,11.0171579610036,34.3730164255547,21.5859191060665,14.926384436038,17.8404968248009,12.7088504349034,14.2747702284058,51.1089265557739,48.7270009876267,69.7118389104856,18.0753938715156,13.1065844715241,7.30917795130008,12.6365863818228,24.368646851854,15.2852942815637,4.95312046451351,8.90367561600458,29.5265109662375,4.28203918637604
"6",8.19781839566487,7.24826315237684,22.2968873823031,16.1109752827935,11.5960836399046,0,22.8811965759361,9.60050157395305,7.61554957972991,10.710689508135,19.4371910189807,23.5480914386823,10.1964074309023,3.67641018507922,7.62269197796676,24.1686415258709,25.5264316597304,39.6298135533021,37.4471661205921,58.2100113859599,10.0452122250772,6.63108505783623,18.6108329479451,23.0595841637952,13.8922347035342,4.93233232785779,8.28855538809824,16.2233588091225,19.5207726504474,12.5412720624892
"7",15.2936899637841,25.8646809947657,40.302340572214,37.4867657591568,13.4011420000532,22.8811965759361,0,23.3994209596802,21.8256606042202,33.2927167804388,3.78051005165411,41.8663392489282,32.974260757809,26.5531715366431,30.1893905884724,13.0244315516328,15.1805218706234,61.919561789665,60.0990002679162,80.315890037071,31.1434161878421,26.2076694319159,12.686945464633,17.3400966100376,32.1816297823819,24.6407533977737,18.3051817771737,7.01363917516101,42.1530971945096,10.4758890092695
"8",9.38978330127084,4.33249639420314,31.1388645022307,23.5844932824448,10.0159715944487,9.60050157395305,23.3994209596802,0,2.36620150015142,17.1744050776628,20.9630564545929,32.2319001747589,16.0946674371377,10.6271846427828,11.1612727339146,19.2958059927016,19.9360593407553,44.5865991590803,41.6085554941454,63.0899332275857,9.47968103877572,5.3162137405995,14.0265729252126,16.4018070844938,23.1052943744414,14.5131406946237,5.34388960759242,18.5069491139327,21.216407785722,13.7356730049177
"9",7.25480382973405,4.33901435383835,29.611281740282,22.4853347845486,8.45897732312301,7.61554957972991,21.8256606042202,2.36620150015142,0,16.2458585873482,19.1714453820822,30.7717994132145,15.2769057565689,9.25016985776065,10.6354971965659,19.0251771021096,19.9165784615553,44.3347995862529,41.5559271017509,62.9083078133942,9.86779273115617,5.04201594550624,13.542079811825,16.7293818271113,21.3896967877866,12.5453893446401,3.52048087366477,16.5537193577873,21.5758906979089,11.8257422731654
"10",18.9068318650637,12.9499512275128,15.2301714925334,6.52473831561485,22.2349141827229,10.710689508135,33.2927167804388,17.1744050776628,16.2458585873482,0,29.7002540428962,15.9703239594132,1.31105684710423,7.34711411508344,6.31178633506933,34.6061217487301,35.7972122792197,28.9191295255218,26.8220294372743,47.50221953544,10.0333081702358,11.9185725764292,29.0150603763923,32.9079203301297,9.57303661942373,9.14300733205993,18.3247271307676,26.4166432344668,11.3865871373288,23.1506292293927
"11",12.245687111262,23.0005247449055,36.5328530646653,33.7578897265944,11.0171579610036,19.4371910189807,3.78051005165411,20.9630564545929,19.1714453820822,29.7002540428962,0,38.094428114283,29.4328577446587,23.112917739289,26.8774966185545,14.2841183982178,16.4989339181853,58.2259229302821,56.4731663984653,76.5914236844573,28.114106094432,23.2458964352901,12.3770014879856,17.7922902164961,28.4012253881421,20.944955979515,15.6888261536345,3.29363590288802,38.8576824583116,7.4065296747395
"12",30.7332212629982,28.3320975829643,1.6013432518828,9.78357132588767,34.3730164255547,23.5480914386823,41.8663392489282,32.2319001747589,30.7717994132145,15.9703239594132,38.094428114283,0,17.2740112158224,21.6081166504166,22.1689690062984,47.045641505797,48.6438353504246,24.3614232518711,24.9889114092634,40.7377627415571,26.0033971838555,27.3035895135326,41.6704290954999,46.5235605888808,10.0326029239691,19.1277751326901,31.8222813368564,34.9984307885678,22.9819929601653,33.548084393126
"13",18.3482159760292,11.8277543276377,16.541004525048,7.76521316814176,21.5859191060665,10.1964074309023,32.974260757809,16.0946674371377,15.2769057565689,1.31105684710423,29.4328577446587,17.2740112158224,0,6.66231541998364,5.09144636436337,33.8302699814949,34.965263174218,29.5233211746205,27.2512683630851,48.1284140261311,8.73002614028304,10.8042868739229,28.2396312381989,31.9857271728697,10.7274660712745,9.25853131487607,17.5147191741658,26.1645676526477,10.8002826422924,22.7231418496729
"14",11.7044366469849,6.96002439029031,20.5138039675084,13.2898297998588,14.926384436038,3.67641018507922,26.5531715366431,10.6271846427828,9.25016985776065,7.34711411508344,23.112917739289,21.6081166504166,6.66231541998364,0,4.21271048886601,27.261066889119,28.4754397769381,36.1830048077822,33.8804646126722,54.7854890629354,7.51108557526171,5.99756967339879,21.6706855199791,25.6917854518807,12.6484035056075,5.4938166265281,11.0049528488983,19.8940812668842,15.9054353086633,16.1847508406515
"15",15.003669392304,6.83953029961306,21.3213755288427,12.8353929462262,17.8404968248009,7.62269197796676,30.1893905884724,11.1612727339146,10.6354971965659,6.31178633506933,26.8774966185545,22.1689690062984,5.09144636436337,4.21271048886601,0,29.562467897781,30.5371909178743,33.7086723814053,31.0281137617825,52.2947939332428,4.15446098633415,5.84594401570553,24.0089703393067,27.3370022293456,14.504133508159,9.35060789500161,13.3224449620613,23.7232076862815,11.9802021904485,19.7242151470973
"16",16.3364266302976,23.2741705102123,45.6330332511773,40.2793052010725,12.7088504349034,24.1686415258709,13.0244315516328,19.2958059927016,19.0251771021096,34.6061217487301,14.2841183982178,47.045641505797,33.8302699814949,27.261066889119,29.562467897781,0,2.21496008300495,63.2420468952154,60.5668068483477,81.8433441718595,28.7191249005754,24.0593221537097,5.5916614327399,5.20118872268424,37.0228909721706,27.9900398241472,16.3222073645082,15.2992673226464,40.4813306852231,14.0692631560482
"17",17.9138277840632,24.0623355123079,47.2562872691616,41.6181542251618,14.2747702284058,25.5264316597304,15.1805218706234,19.9360593407553,19.9165784615553,35.7972122792197,16.4989339181853,48.6438353504246,34.965263174218,28.4754397769381,30.5371909178743,2.21496008300495,0,64.2456274964795,61.4503257844032,82.8245254608148,29.4137269944854,24.9025140363669,6.97449750510032,4.29808293382204,38.6433990238727,29.5352680895649,17.4734724366787,17.4655497626034,41.1478490446197,16.0089633118311
"18",47.8250200595607,40.3014848257201,25.7471542402453,24.5571761912398,51.1089265557739,39.6298135533021,61.919561789665,44.5865991590803,44.3347995862529,28.9191295255218,58.2259229302821,24.3614232518711,29.5233211746205,36.1830048077822,33.7086723814053,63.2420468952154,64.2456274964795,0,4.63088703445655,18.6098843569261,35.2916415888361,39.4015502491918,57.6666808449269,60.9628444874882,31.0597248851784,37.2822103153281,46.9332273047197,54.9351913270987,24.4185490280998,52.0056150349377
