"","1","2","3","4","5"
"1",0,2347.28261795716,2052.53746649346,2629.11623848632,2600.8977677476
"2",2347.28261795716,0,683.190924956951,977.019222569906,1258.77150382578
"3",2052.53746649346,683.190924956951,0,620.588773303193,753.92429752593
"4",2629.11623848632,977.019222569906,620.588773303193,0,327.158991749535
"5",2600.8977677476,1258.77150382578,753.92429752593,327.158991749535,0
