"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31"
"1",0,1.71807940724871,15.4185097405894,14.7175768375742,16.3773420721928,13.5851360994123,7.47693932792238,15.4130434816668,15.2320981922042,9.97097593920059,3.44825370815143,10.8273207026202,14.3895203573626,17.816373774858,9.81550814199738,14.5466439625975,11.2681300513905,16.6002457242873,10.3810242728733,5.74973069948909,18.0716028067269,12.7961352247421,15.5083878486058,11.9533312872026,4.41335805939355,15.2077644966374,14.2752421793448,15.0586413397243,14.7243111778549,9.75424460719281,18.9522681987781
"2",1.71807940724871,0,14.8349258741694,14.0080190080643,16.5436659714405,12.7580354117609,6.22480088459463,14.7713797237834,14.5455234935014,8.94334742042935,1.93049887161326,10.174994075393,13.6253784289832,17.9192248774801,8.75080143421162,13.8882171286078,10.3038878389907,16.1677317065104,9.3340158395034,5.10255573167995,18.1691238922549,11.8855007146102,14.8905323415417,11.7391857419925,2.88229194707963,14.5159979327809,13.6568259698176,14.3466461837776,13.9910217275976,8.68641892116653,19.1048058687075
"3",15.4185097405894,14.8349258741694,0,1.39489700968051,7.06861595935867,2.9413046364392,9.55154508257434,0.547706094999858,0.996939545860224,6.6768852182436,13.3001366374109,4.6663311315682,2.00555594569186,7.18149235435087,6.97705051230819,1.139539677197,5.38399022064491,1.91955327266528,6.47707495710833,9.74555104580137,7.27853377384122,4.0178889519871,0.330901261405883,4.42320590306397,12.7364930969439,1.05062588926791,1.20425602280241,1.27606614005701,1.58927912475442,7.03761566368185,8.30574546764467
"4",14.7175768375742,14.0080190080643,1.39489700968051,0,8.21848354710531,1.59053767606668,8.45560429520065,0.9663492912196,0.568592949561125,5.51647522331203,12.3844910963376,3.89518424526679,0.612651224140314,8.46503849308824,5.80555674586345,0.485806534682928,4.16027306852755,3.31348209569112,5.27192194959443,8.97947840559271,8.57796342510106,2.68785635234486,1.19698891382319,4.65073860786011,11.7584785783553,0.52654052181729,0.906232417593183,0.341091382279925,0.218550250820212,5.8689559980239,9.62389396646132
"5",16.3773420721928,16.5436659714405,7.06861595935867,8.21848354710531,0,9.29445377477031,13.4325414343843,7.61283274856344,8.02395261069007,11.4121170824742,15.6774117450075,8.70330483457172,8.71456686005679,1.54574459225968,11.7002307590235,7.75711369743967,10.6845214227732,5.74223321439491,11.4586935808974,11.9641464227658,1.80085913616538,10.061538668176,7.39467226000586,5.5619820449908,15.5273643331249,8.07123499846833,7.4223645772547,8.25227793126844,8.43684143991161,11.735240547215,2.5749904482153
"6",13.5851360994123,12.7580354117609,2.9413046364392,1.59053767606668,9.29445377477031,0,6.99738769021877,2.55612898138413,2.14133124941902,4.03111709596821,11.0611225559439,2.98643276548479,1.00798198826763,9.72327076640406,4.30614023018379,1.82127220082653,2.63720181130302,4.85028016459587,3.74925545466566,7.83969239786254,9.85996468696571,1.09925282678999,2.78088766433883,4.86860807940096,10.3822925607085,2.09163428494047,1.98282774382832,1.85424950370901,1.45638514682838,4.37131436491063,10.9293771959099
"7",7.47693932792238,6.22480088459463,9.55154508257434,8.45560429520065,13.4325414343843,6.99738769021877,0,9.34568400039558,9.0225153834643,2.96884224485742,4.33805229902198,5.12790154524849,7.9648385747892,14.4903948091227,2.70927979774146,8.4662860937681,4.37530787141316,11.2142506717056,3.29209385717511,2.96513357985943,14.7061343901254,5.98896625317342,9.51775565143643,7.89528808766659,3.50853398661748,8.98210958327997,8.35139112392683,8.77315164336341,8.38423052528843,2.64286462662202,15.7662882940231
"8",15.4130434816668,14.7713797237834,0.547706094999858,0.9663492912196,7.61283274856344,2.55612898138413,9.34568400039558,0,0.471085211187956,6.42980726318448,13.1925059800517,4.60103453529119,1.57165240126435,7.72667731996748,6.72397277614953,0.889568559137663,5.09574096893671,2.39480005288541,6.20263403454532,9.70390883001382,7.82175469203986,3.65183130826165,0.249800562249161,4.7316807669157,12.5969271689567,0.526940982368996,1.14747522539246,0.76951647084387,1.12898142013665,6.78632977461308,8.84527558709167
"9",15.2320981922042,14.5455234935014,0.996939545860224,0.568592949561125,8.02395261069007,2.14133124941902,9.0225153834643,0.471085211187956,0,6.08498355564745,12.9348772637122,4.40478530815545,1.13846886694367,8.17467762322771,6.37414945612353,0.720520742835525,4.7279342665164,2.86550362967838,5.83996955968949,9.50235680458801,8.27392539399816,3.24058392531346,0.720837771277278,4.86109961809053,12.3164441053496,0.0559829840219343,1.11191573806484,0.30358175258075,0.688041311100261,6.43754734180651,9.30260246173079
"10",9.97097593920059,8.94334742042935,6.6768852182436,5.51647522331203,11.4121170824742,4.03111709596821,2.96884224485742,6.42980726318448,6.08498355564745,0,7.1504611212005,2.70989275115775,5.00740725390895,12.2744855408771,0.308590366829557,5.56418695454297,1.40819984093167,8.4272902653344,0.423924778233126,4.44197834596255,12.4670594975564,3.02393909173118,6.6150198463799,5.90809706813454,6.40792227135286,6.04242856110024,5.49379730405616,5.82656214426655,5.43381555546185,0.363527818055244,13.5504306387841
"11",3.44825370815143,1.93049887161326,13.3001366374109,12.3844910963376,15.6774117450075,11.0611225559439,4.33805229902198,13.1925059800517,12.9348772637122,7.1504611212005,0,8.63955934139666,11.9655911269648,16.97422322208,6.93761021805779,12.3035840255738,8.53724853213257,14.7443289811642,7.52573900516089,3.78339012295057,17.2164844689813,10.1400636974774,13.3288423297824,10.5670039180886,0.968064264240752,12.9017578670583,12.1049027334293,12.718894372358,12.3504854301687,6.87203699280641,18.1996365231864
"12",10.8273207026202,10.174994075393,4.6663311315682,3.89518424526679,8.70330483457172,2.98643276548479,5.12790154524849,4.60103453529119,4.40478530815545,2.70989275115775,8.63955934139666,0,3.61878250329338,9.57678318154094,3.001973263618,3.72444804460099,2.20988371853438,6.15382088366049,2.77074464650036,5.10356773994105,9.77369097323419,2.66375973646449,4.71560663958616,3.23534042305888,8.10723799097327,4.38057741492019,3.48194178931612,4.23613028926663,3.91579291549954,3.04012913616248,10.8544738728452
"13",14.3895203573626,13.6253784289832,2.00555594569186,0.612651224140314,8.71456686005679,1.00798198826763,7.9648385747892,1.57165240126435,1.13846886694367,5.00740725390895,11.9655911269648,3.61878250329338,0,9.01670989914281,5.2892243212025,0.97663747102303,3.62764799308037,3.92492383321001,4.74147462835139,8.64074392075706,9.13645295208417,2.10584239942119,1.80724098074938,4.82019369901252,11.3129566983349,1.08729387623586,1.2963979392492,0.846896707101878,0.450579234113013,5.35370623446973,10.1897412098443
"14",17.816373774858,17.9192248774801,7.18149235435087,8.46503849308824,1.54574459225968,9.72327076640406,14.4903948091227,7.72667731996748,8.17467762322771,12.2744855408771,16.97422322208,9.57678318154094,9.01670989914281,0,12.5727433829415,8.04021152351144,11.4122736493128,5.5589933152865,12.2746874679399,13.2238354233014,0.258960421192791,10.5982951140879,7.48835162734764,6.60287064738512,16.7726113367269,8.2267623359132,7.76557020600028,8.43625000991555,8.68148337318247,12.6134846215667,1.2791254694126
"15",9.81550814199738,8.75080143421162,6.97705051230819,5.80555674586345,11.7002307590235,4.30614023018379,2.70927979774146,6.72397277614953,6.37414945612353,0.308590366829557,6.93761021805779,3.001973263618,5.2892243212025,12.5727433829415,0,5.86139160983176,1.67156079689014,8.7331944332243,0.589169628630003,4.35962957730356,12.7663803495083,3.28097690135119,6.91142023917661,6.18497541078377,6.17553732418483,6.33096454367737,5.79642071450605,6.11285854510801,5.71883839716417,0.0665214927673821,13.8492059135389
"16",14.5466439625975,13.8882171286078,1.139539677197,0.485806534682928,7.75711369743967,1.82127220082653,8.4662860937681,0.889568559137663,0.720520742835525,5.56418695454297,12.3035840255738,3.72444804460099,0.97663747102303,8.04021152351144,5.86139160983176,0,4.25242056656044,3.03105269625195,5.35131107074763,8.82784379869888,8.15986339401709,2.88352457444119,1.05212014299997,4.20660689480324,11.7075984456209,0.714558346677349,0.433911717551809,0.691127677825363,0.695071420163492,5.922919805084,9.21385428686096
