"","1","2","3","4","5","6","7"
"1",0,2089.50290483742,4324.16007550699,1448.07273054228,4216.55451127413,2237.18385286415,667.091593132742
"2",2089.50290483742,0,6409.38804310789,1757.19218754632,6287.98587834754,4262.52135849739,2691.82140747571
"3",4324.16007550699,6409.38804310789,0,5158.36350473515,334.183682402824,2229.93922271943,3781.40489365792
"4",1448.07273054228,1757.19218754632,5158.36350473515,0,4965.88557265515,2928.64918051689,2061.69733357195
"5",4216.55451127413,6287.98587834754,334.183682402824,4965.88557265515,0,2052.13109713626,3709.12707286603
"6",2237.18385286415,4262.52135849739,2229.93922271943,2928.64918051689,2052.13109713626,0,1859.31955639488
"7",667.091593132742,2691.82140747571,3781.40489365792,2061.69733357195,3709.12707286603,1859.31955639488,0
