0,1.8155896185734,2.4659787604237,2.50348976704211,2.26479129405708,1.88265051782648,2.48537791725477,2.09201953249141,1.80363049863377,2.22928072896963,2.27580765000002,2.18222813595353,2.21615495452494,2.08351469836567,2.34250026057492,2.24511735313089,2.26473157649402,2.45070683597561,2.14590724454493,2.41764131475566,2.30742647343146,2.29533356974705,1.88395110077459,2.16407892369106,2.32935102278765,2.37239384001121,2.0717418747717,2.19645991765362,2.25091381520383,2.26126557535388
1.8155896185734,0,2.28609770594866,2.33374580753921,2.0507324138063,2.04033525524226,2.31508252588998,1.82887856653702,1.26493757394704,2.03545506418765,2.06776004348666,2.21669547528054,2.00748760645471,1.86594026983812,2.1547996339314,2.0551197761304,2.06026482646749,2.28319860935644,2.08509356820586,2.24570946730352,2.13401599617785,2.11709454527661,1.53969002022072,1.97625921135777,2.14611746703885,2.21390419922479,2.01581536775105,1.90142572709313,2.06780098954844,2.08748516880812
2.4659787604237,2.28609770594866,0,1.95833982570447,2.18821376838693,2.55262194873781,2.03174892503104,2.38907294982706,2.15749153406635,2.34516674349959,2.24166702597562,2.59956245810382,1.99042856663374,2.38133594546785,1.91804741367531,1.91742949815385,2.07987595281019,1.9248582899035,2.54139203652649,1.94374396289388,1.66181095234453,1.94744576807875,2.36540913722265,1.50019579409626,2.12901000546619,2.30201507985071,2.46155400979979,2.26948366086284,1.30805665833239,1.65516829208125
2.50348976704211,2.33374580753921,1.95833982570447,0,2.23186455632195,2.5862213391676,1.71684636742091,2.43035025356301,2.20986958264405,2.40906393341242,2.32612489635117,2.6246598331713,2.0780992882416,2.4361513422095,2.09877519481215,1.99328334525171,2.13888799148196,1.44176013527648,2.57247354152863,1.67717958446288,1.46125243821233,2.07241746593921,2.41424732886589,1.81573180369384,2.2290853671194,2.36179998773262,2.50198460902563,2.33979580071495,1.81399641450059,1.46851067477904
2.26479129405708,2.0507324138063,2.18821376838693,2.23186455632195,0,2.38997555289614,2.19274840411173,2.08079630505707,1.92323145745091,2.25952537586706,2.19893526607169,2.47102946477444,1.8053075942288,2.23421317856975,2.13055533474381,1.84708013039456,1.7589674586246,2.19436822623693,2.28365644506709,2.11823554251649,2.02352087843685,2.12487768772018,2.16706515834773,1.86794937671374,2.20311401332951,2.32529657211671,2.33707551690652,2.02388251792728,1.95729312163939,1.96945471682905
1.88265051782648,2.04033525524226,2.55262194873781,2.5862213391676,2.38997555289614,0,2.57167890668216,2.28535331456408,1.98289152327632,2.29036730281227,2.35302230293368,2.01253064694648,2.32502885595985,2.16535246395638,2.42376807807179,2.34896129014246,2.37823050879925,2.53038032944969,2.33123061818092,2.50539774661323,2.39305230661441,2.36704778485666,2.0548207556556,2.25571025403902,2.39811048321699,2.41758071095509,2.01115604091637,2.32644074530837,2.34070668653207,2.34820959946593
2.48537791725477,2.31508252588998,2.03174892503104,1.71684636742091,2.19274840411173,2.57167890668216,0,2.40319671832865,2.19244452194929,2.40805913838567,2.33052976818655,2.61236442648866,2.05146640213984,2.42739872234407,2.13248490888965,1.953140762199,2.10126869720388,1.77555984247827,2.54463685290815,1.4052595490494,1.63511137624351,2.11054679582014,2.39934834505534,1.83625276560177,2.25031209139279,2.3764443342258,2.49370485761079,2.3238080507647,1.85307728325125,1.5618243703431
2.09201953249141,1.82887856653702,2.38907294982706,2.43035025356301,2.08079630505707,2.28535331456408,2.40319671832865,0,1.75528623139681,2.27131036470171,2.26352910319259,2.41521189882476,2.09190119442322,2.1780075473164,2.28779511682475,2.12577331484608,2.12216429262484,2.38422970913799,2.09055695442663,2.33257515509274,2.22889804739634,2.2599812924071,2.02506157177982,2.07881776437871,2.30917898871971,2.39466211957429,2.2815760833949,2.07316602946923,2.16748389470839,2.17944406152871
1.80363049863377,1.26493757394704,2.15749153406635,2.20986958264405,1.92323145745091,1.98289152327632,2.19244452194929,1.75528623139681,0,1.88693411128823,1.91456471446946,2.13827624740976,1.87130112030826,1.716446235493,2.01834137089002,1.9284259897672,1.92988777335639,2.15937017090214,2.0298376812648,2.12270978033073,2.0091289128964,1.9827917838247,1.46189625466814,1.84476208239712,2.00711016404678,2.08240991761531,1.91790784155199,1.71169783913862,1.93855852075565,1.96296261631894
2.22928072896963,2.03545506418765,2.34516674349959,2.40906393341242,2.25952537586706,2.29036730281227,2.40805913838567,2.27131036470171,1.88693411128823,0,1.79548843414143,2.37104930470903,2.13058564410577,1.83642526536713,2.13951454190396,2.18245377508932,2.21669208921753,2.35008463482724,2.44045054462063,2.34043711923396,2.21147448512547,2.06724108657214,2.03283051475507,2.03864971861219,2.01889862301741,2.02394191089748,2.05750801242909,2.08425185517376,2.1346309605585,2.1709704572791
