"","1","2","3","4","5"
"1",0,478.86864700151,431.645893494122,1253.17866787365,1035.03627052055
"2",478.86864700151,0,464.762516228489,785.907715303577,578.420815365723
"3",431.645893494122,464.762516228489,0,1037.85985256552,1006.03663734957
"4",1253.17866787365,785.907715303577,1037.85985256552,0,501.209221573903
"5",1035.03627052055,578.420815365723,1006.03663734957,501.209221573903,0
