"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"1",0,80.6218460839796,115.295401860835,18.8547032500177,106.791596388479,7.98845329245957,10.3743464460973,24.0856346609419,98.8874842848868,65.5035367989742,20.7663182981414,15.4814364298873,5.78746321694281,42.3795390530546,119.431790200854,117.276443060454,49.6889956282264,17.6850384250337,15.5955463160046,13.9075713827873,26.7859545569795,20.8208695452782,79.7786452030485
"2",80.6218460839796,0,36.2427134258583,75.1451439396743,26.8044597492438,83.0937282911328,85.1004869707425,100.992058068663,75.3138509737343,27.9068059504917,66.5536070158221,94.0394969875151,80.3407266573656,38.9697492095798,52.0292925152825,45.0747435868072,36.5017836939316,66.4386090138357,65.5504481291937,86.955638835818,53.9308548372631,63.0847919219434,103.305179158023
"3",115.295401860835,36.2427134258583,0,111.204093977616,9.97342275297508,118.471409184763,120.60078999738,136.634100689451,99.2696506674627,62.2691904355974,102.546245202486,129.357294843569,115.584907910132,72.9277426192646,29.0362308705005,43.9745720057906,67.2894163285878,102.162464690203,100.746809206745,122.65137113679,88.5382222939948,98.8794103902526,120.665939835167
"4",18.8547032500177,75.1451439396743,111.204093977616,0,101.945972812391,13.5810893438837,13.7835533530784,27.0031896697466,81.1988608660752,54.7119442905027,8.74954590769515,22.4154155296375,13.4956237802958,41.3409743156362,119.905042047053,106.44417422247,51.3298419035695,10.6915943966245,15.6924627392362,13.6345054081951,27.132351568425,13.1129855758028,96.1062777135249
"5",106.791596388479,26.8044597492438,9.97342275297508,101.945972812391,0,109.643375960976,111.709705569824,127.670884132071,90.2565637363925,52.3239063346326,93.3407455519463,120.567933016919,106.821225793205,64.5639238439769,35.2596888618336,38.559243344049,59.8107225254562,93.1337256468259,91.9886720509137,113.650449902336,80.0063625832965,89.8062432738375,117.565266867778
"6",7.98845329245957,83.0937282911328,118.471409184763,13.5810893438837,109.643375960976,0,2.62867116332063,18.4683457654854,94.7787180358019,65.5404471222657,18.6544828314011,10.9518278746568,3.24401755912818,46.0553713633655,124.261351237542,117.525898200539,54.4489833830531,17.0909674878076,17.7623744441539,6.07452838126642,30.3756497168584,20.5496185011522,87.7332580421163
"7",10.3743464460973,85.1004869707425,120.60078999738,13.7835533530784,111.709705569824,2.62867116332063,0,16.1253982407087,94.7975173351664,66.9811294782667,19.8999109198837,9.19977774966615,5.8528391709569,48.3589406437523,126.688699929449,118.949617316747,56.9036737667638,18.810915633234,20.0221358397452,3.53464514490655,32.7235409765801,22.2557787251418,89.9357451531908
"8",24.0856346609419,100.992058068663,136.634100689451,27.0031896697466,127.670884132071,18.4683457654854,16.1253982407087,0,103.851045170221,81.6973506099624,34.8653507366072,8.70907875298093,21.6108161833867,64.4826066249468,142.717308237159,133.441757603335,72.8901329418871,34.5538050429922,36.1474377918329,14.0457478898555,48.830599576001,37.9261274671789,98.623292647526
"9",98.8874842848868,75.3138509737343,99.2696506674627,81.1988608660752,90.2565637363925,94.7787180358019,94.7975173351664,103.851045170221,0,53.0989109752378,78.2976663104548,102.490836541413,94.3205117175143,82.7409554649153,124.260410640323,63.5263192850339,90.7601754560771,81.9882995755008,86.5589879457474,93.736730322359,85.1638240073463,79.6293524084692,161.132195742226
"10",65.5035367989742,27.9068059504917,62.2691904355974,54.7119442905027,52.3239063346326,65.5404471222657,66.9811294782667,81.6973506099624,53.0989109752378,0,47.1083965320817,76.1770354743978,63.4262857218988,33.068290597096,79.8791779209312,51.9854620506013,38.8055734896212,48.5495073363617,49.9914365933362,67.9517439054786,42.0315895137689,45.126390546319,110.668512047917
"11",20.7663182981414,66.5536070158221,102.546245202486,8.74954590769515,93.3407455519463,18.6544828314011,19.8999109198837,34.8653507366072,78.2976663104548,47.1083965320817,0,29.0821062650879,17.0406582783137,32.7522545035527,111.203949832753,99.0597159235345,42.9612535304284,4.28604573526597,10.1948650523556,20.9212152743411,19.2455149890254,4.8074607752658,92.4343130556996
"12",15.4814364298873,94.0394969875151,129.357294843569,22.4154155296375,120.567933016919,10.9518278746568,9.19977774966615,8.70907875298093,102.490836541413,76.1770354743978,29.0821062650879,0,13.7771350730939,56.7705441274744,134.602261662956,128.1404307346,64.7696204432833,27.9502659525636,28.6106717638518,8.88352974706644,41.0513324555518,31.4049795689891,90.9348485159564
"13",5.78746321694281,80.3407266573656,115.584907910132,13.4956237802958,106.821225793205,3.24401755912818,5.8528391709569,21.6108161833867,94.3205117175143,63.4262857218988,17.0406582783137,13.7771350730939,0,43.0233668286111,121.106971151909,115.391879075528,51.2799838229035,14.8798304764072,14.8397538620666,9.17991482749019,27.315512940218,18.3019852198469,85.390437238867
"14",42.3795390530546,38.9697492095798,72.9277426192646,41.3409743156362,64.5639238439769,46.0553713633655,48.3589406437523,64.4826066249468,82.7409554649153,33.068290597096,32.7522545035527,56.7705441274744,43.0233668286111,0,78.7152467506786,79.9376598367152,10.9901242006075,31.0171306424257,28.339382112409,50.8038592754081,15.7216647328301,28.2311048980225,78.5183330684606
"15",119.431790200854,52.0292925152825,29.0362308705005,119.905042047053,35.2596888618336,124.261351237542,126.688699929449,142.717308237159,124.260410640323,79.8791779209312,111.203949832753,134.602261662956,121.106971151909,78.7152467506786,0,72.8705781586093,69.8392333709608,109.723669922074,106.814740575119,129.335833207404,94.0395744165103,106.848095916774,105.146441391088
