"","1","2","3","4","5","6","7"
"1",0,0.248012560100868,0.359137038988584,1.04633320694543,0.969049623031885,0.935338220823092,0.89027414871273
"2",0.248012560100868,0,0.224313285557999,0.866388621826036,0.791765858586106,0.785138658100522,0.760270131586706
"3",0.359137038988584,0.224313285557999,0,0.687215327938512,0.609978464224951,0.582272331930259,0.546803008204383
"4",1.04633320694543,0.866388621826036,0.687215327938512,0,0.0775885512817444,0.17468315985661,0.264682655210205
"5",0.969049623031885,0.791765858586106,0.609978464224951,0.0775885512817444,0,0.127850490554079,0.214427716295035
"6",0.935338220823092,0.785138658100522,0.582272331930259,0.17468315985661,0.127850490554079,0,0.0900806800767485
"7",0.89027414871273,0.760270131586706,0.546803008204383,0.264682655210205,0.214427716295035,0.0900806800767485,0
