"","1","2","3","4","5","6"
"1",0,3.92088215208494,6.16310705430938,3.94851941818243,2.39995122915423,3.89924636295699
"2",3.92088215208494,0,8.75719839069531,6.64101935629821,1.8410858850378,7.06531361146716
"3",6.16310705430938,8.75719839069531,0,2.23807176478323,8.11440981556755,2.43115390907993
"4",3.94851941818243,6.64101935629821,2.23807176478323,0,5.8867264695447,0.966406028552546
"5",2.39995122915423,1.8410858850378,8.11440981556755,5.8867264695447,0,6.07927257250667
"6",3.89924636295699,7.06531361146716,2.43115390907993,0.966406028552546,6.07927257250667,0
