0,96.7652101343569,87.7691280830378,98.2380180919494,96.8914368021274,98.6174985353386,92.2626887225577,95.145854755214,88.0993877429523,78.1775862533014
96.7652101343569,0,71.6845653939382,95.5174121129899,76.8360042662947,81.9395360156681,92.2260392883448,92.4148128293615,87.914173007708,69.0332807907158
87.7691280830378,71.6845653939382,0,85.6431036965732,70.2566597632661,70.2661448023907,82.407629624871,82.8982087489223,78.5826937225175,60.888853475852
98.2380180919494,95.5174121129899,85.6431036965732,0,95.3241860028968,96.7220774805465,86.5957166430737,92.4248799291484,85.0390880743627,79.5923625343351
96.8914368021274,76.8360042662947,70.2566597632661,95.3241860028968,0,80.2634587816299,92.1146086087119,92.6264975598084,87.8245763983334,69.215557391636
98.6174985353386,81.9395360156681,70.2661448023907,96.7220774805465,80.2634587816299,0,93.5561005095664,94.2533075366365,89.4211868043349,71.2195045000021
92.2626887225577,92.2260392883448,82.407629624871,86.5957166430737,92.1146086087119,93.5561005095664,0,86.7201595774822,83.3412146038229,76.2071043937155
95.145854755214,92.4148128293615,82.8982087489223,92.4248799291484,92.6264975598084,94.2533075366365,86.7201595774822,0,87.8643119146426,76.8088093152439
88.0993877429523,87.914173007708,78.5826937225175,85.0390880743627,87.8245763983334,89.4211868043349,83.3412146038229,87.8643119146426,0,70.3419673980045
78.1775862533014,69.0332807907158,60.888853475852,79.5923625343351,69.215557391636,71.2195045000021,76.2071043937155,76.8088093152439,70.3419673980045,0
