"","1","2","3","4","5","6","7","8","9"
"1",0,767.687910391855,925.853884850518,117.677364526951,1963.36956550366,889.097962341926,1634.37219081982,502.706602831069,880.943363029636
"2",767.687910391855,0,382.056419794044,746.448170948901,1321.97218025223,684.251121145449,1106.58856329218,1270.3224203358,144.398451758661
"3",925.853884850518,382.056419794044,0,857.339769610464,1039.63077035479,1066.06515327003,753.724620429525,1403.16315221515,470.233516177984
"4",117.677364526951,746.448170948901,857.339769610464,0,1887.47754880017,959.031926593286,1545.09944703293,546.903327532659,871.368814571261
"5",1963.36956550366,1321.97218025223,1039.63077035479,1887.47754880017,0,1927.25721331429,435.015813423342,2426.57033879243,1312.0940434204
"6",889.097962341926,684.251121145449,1066.06515327003,959.031926593286,1927.25721331429,0,1774.55027505834,1274.04769075022,632.00822371177
"7",1634.37219081982,1106.58856329218,753.724620429525,1545.09944703293,435.015813423342,1774.55027505834,0,2067.13550073278,1143.06134712069
"8",502.706602831069,1270.3224203358,1403.16315221515,546.903327532659,2426.57033879243,1274.04769075022,2067.13550073278,0,1380.89341745672
"9",880.943363029636,144.398451758661,470.233516177984,871.368814571261,1312.0940434204,632.00822371177,1143.06134712069,1380.89341745672,0
