"","1","2","3","4","5","6","7","8","9"
"1",0,106.80785138165,155.888859325317,89.224157531323,106.981043999447,174.560424045381,131.63775308375,111.541561589877,80.7328666754962
"2",106.80785138165,0,59.747737302506,108.45004501301,118.646826609787,83.4806819729545,209.154688283605,112.343845783868,187.261151228965
"3",155.888859325317,59.747737302506,0,167.993507849585,177.326456720594,102.965647068937,268.061003102168,113.566619427212,235.986860998839
"4",89.224157531323,108.45004501301,167.993507849585,0,17.829424630702,129.436907099854,109.908708174579,180.986407772688,136.891639903021
"5",106.981043999447,118.646826609787,177.326456720594,17.829424630702,0,127.93711660639,112.044616875626,197.494908143741,150.993653522227
"6",174.560424045381,83.4806819729545,102.965647068937,129.436907099854,127.93711660639,0,238.964691165752,194.429691676473,249.24992618553
"7",131.63775308375,209.154688283605,268.061003102168,109.908708174579,112.044616875626,238.964691165752,0,243.020916533008,102.910225029824
"8",111.541561589877,112.343845783868,113.566619427212,180.986407772688,197.494908143741,194.429691676473,243.020916533008,0,170.710704977873
"9",80.7328666754962,187.261151228965,235.986860998839,136.891639903021,150.993653522227,249.24992618553,102.910225029824,170.710704977873,0
